State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,women_1544_pop,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate.x,tanf _apps_per_1000,tanf_apps,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate,minimum_wage,census_region,CPI,ban_state,policy_group.x,shield_group,tanf_resid,snap_resid,snap_participation_rate,policy_group.y,policy_group
IA,2023_10,0.64,4.77,"610,697",15,31%,0,0,22,3045,33,8.09%,0.49,301,3.29,1,1,88.769,2.8,7.25,Midwest,284.981,0,Non-Restrictive,No Shield Law,2.333924109,-0.031096357,0.0809,Severely Restrictive,Severely Restrictive
IA,2023_11,0.57,4.92,"610,697",16,46%,0,0,22,3045,33,8.07%,0.47,284,3.18,1,1,88.769,2.5,7.25,Midwest,284.539,0,Non-Restrictive,No Shield Law,2.238015852,-0.03126101,0.0807,Severely Restrictive,Severely Restrictive
IA,2023_12,0.59,4.76,"610,697",17,47%,0,0,22,3045,33,8.10%,0.37,226,3.12,1,1,88.769,2.6,7.25,Midwest,283.908,0,Non-Restrictive,No Shield Law,2.198133249,-0.030910548,0.081,Severely Restrictive,Severely Restrictive
IA,2024_01,0.58,4.93,620022,18,56%,0,0,22,3295,32,7.97%,0.60,372,3.04,1,1,87.762,3.5,7.25,Midwest,284.731,0,Non-Restrictive,No Shield Law,2.475130441,-0.032096147,0.0797,Severely Restrictive,Severely Restrictive
IA,2024_02,0.56,4.42,620022,19,40%,0,0,22,3295,32,7.96%,0.44,275,3,1,1,87.762,3.1,7.25,Midwest,286.346,0,Non-Restrictive,No Shield Law,2.383641381,-0.0323253,0.0796,Severely Restrictive,Severely Restrictive
IA,2024_03,0.66,5.04,620022,20,44%,0,0,22,3295,32,7.96%,0.52,320,3.01,1,1,87.762,2.8,7.25,Midwest,288.301,0,Non-Restrictive,No Shield Law,2.331312518,-0.032481644,0.0796,Severely Restrictive,Severely Restrictive
IA,2024_04,0.61,4.84,620022,21,37%,0,0,22,3295,32,7.97%,0.54,333,3.02,1,1,87.762,2.2,7.25,Midwest,289.718,0,Non-Restrictive,No Shield Law,2.296136049,-0.032494963,0.0797,Severely Restrictive,Severely Restrictive
IA,2024_05,0.68,4.99,620022,22,33%,0,0,22,3295,32,8.01%,0.52,320,3.1,1,1,87.762,2.7,7.25,Midwest,290.355,0,Non-Restrictive,No Shield Law,2.35582736,-0.032145904,0.0801,Severely Restrictive,Severely Restrictive
IA,2024_06,0.6,4.9,620022,23,32%,0,0,6,3295,32,8.05%,0.45,277,3.1,1,1,87.762,3.1,7.25,Midwest,290.779,0,Non-Restrictive,No Shield Law,2.342309489,-0.031779812,0.0805,Severely Restrictive,Severely Restrictive
IA,2024_07,0.52,5.08,620022,24,44%,0,0,6,3295,32,8.10%,0.58,362,3.11,1,1,87.762,3.5,7.25,Midwest,292.256,0,Non-Restrictive,No Shield Law,2.305220113,-0.031397929,0.081,Severely Restrictive,Severely Restrictive
IA,2024_08,0.32,5.14,620022,25,50%,0,0,6,3295,32,8.09%,0.63,392,3.27,1,1,87.762,3.4,7.25,Midwest,292.559,0,Non-Restrictive,No Shield Law,2.455559937,-0.031522161,0.0809,Severely Restrictive,Severely Restrictive
IA,2024_09,0.32,4.89,620022,26,60%,0,0,6,3295,32,8.08%,0.59,363,3.37,1,1,87.762,2.9,7.25,Midwest,292.547,0,Non-Restrictive,No Shield Law,2.555942518,-0.031621201,0.0808,Severely Restrictive,Severely Restrictive
IA,2024_10,0.39,5.18,620022,27,54%,0,0,6,3295,32,8.16%,0.58,362,3.48,1,1,87.762,3.1,7.25,Midwest,292.291,0,Non-Restrictive,No Shield Law,2.674104251,-0.030800728,0.0816,Severely Restrictive,Severely Restrictive
IA,2024_11,0.4,4.58,620022,28,64%,0,0,6,3295,32,8.13%,0.50,313,3.4,1,1,87.762,3.1,7.25,Midwest,292.022,0,Non-Restrictive,No Shield Law,2.602680448,-0.031079216,0.0813,Severely Restrictive,Severely Restrictive
IA,2024_12,0.35,4.77,620022,29,77%,0,0,6,3295,32,8.11%,0.48,299,3.4,1,1,87.762,3,7.25,Midwest,292.533,0,Non-Restrictive,No Shield Law,2.586388863,-0.031320081,0.0811,Severely Restrictive,Severely Restrictive
ID,2022_04,0.57,4.78,383632,-3,9%,0,0,22,2793,26,6.37%,0.73,280,0.05,1,1,91.802,2.7,7.25,West,307.145,0,Restrictive,No Shield Law,-2.766977999,-0.050611637,0.0637,Total Ban,Total Ban
ID,2022_05,0.57,4.9,383632,-2,14%,0,0,22,2793,26,6.32%,0.88,336,0.07,1,1,91.802,2.5,7.25,West,309.645,0,Restrictive,No Shield Law,-2.826682427,-0.051311565,0.0632,Total Ban,Total Ban
ID,2022_06,0.6,5.04,383632,-1,17%,0,0,22,2793,26,6.36%,0.74,285,0.09,1,1,91.802,2.8,7.25,West,313.496,0,Restrictive,No Shield Law,-2.929459128,-0.051219534,0.0636,Total Ban,Total Ban
ID,2022_07,0.5,5.24,383632,0,26%,0,0,22,2793,26,6.34%,0.77,297,0.11,1,1,91.802,2.8,7.25,West,313.951,0,Restrictive,No Shield Law,-2.923965333,-0.051455921,0.0634,Total Ban,Total Ban
ID,2022_08,0.34,5.33,383632,1,23%,0,0,22,2793,26,6.32%,0.87,334,0.11,1,1,91.802,2.9,7.25,West,314.013,0,Restrictive,No Shield Law,-2.925942003,-0.051660879,0.0632,Total Ban,Total Ban
ID,2022_09,0,4.96,383632,2,0%,0,0,0,2793,26,6.28%,0.87,334,0.1,1,1,91.802,2.5,7.25,West,315.094,1,Restrictive,No Shield Law,-2.970406198,-0.052147328,0.0628,Total Ban,Total Ban
ID,2022_10,0.03,4.86,383632,3,0%,0,0,0,2793,26,6.29%,0.89,342,0.1,1,1,91.802,2.6,7.25,West,317.299,1,Restrictive,No Shield Law,-3.040705503,-0.052223664,0.0629,Total Ban,Total Ban
ID,2022_11,0,4.53,383632,4,0%,0,0,0,2793,26,6.32%,0.90,344,0.12,1,1,91.802,2.8,7.25,West,315.919,1,Restrictive,No Shield Law,-2.976708659,-0.051813304,0.0632,Total Ban,Total Ban
ID,2022_12,0,4.83,383632,5,0%,0,0,0,2793,26,6.37%,0.86,329,0.11,1,1,91.802,2.8,7.25,West,314.599,1,Restrictive,No Shield Law,-2.944624721,-0.051207742,0.0637,Total Ban,Total Ban
ID,2023_01,0,4.71,"389,151",6,0%,0,0,0,2970,28,6.23%,0.81,316,0.1,1,1,92.236,3.6,7.25,West,317.477,1,Restrictive,No Shield Law,-3.211548657,-0.052915569,0.0623,Total Ban,Total Ban
ID,2023_02,0,4.22,"389,151",7,0%,0,0,0,2970,28,6.26%,0.68,263,0.09,1,1,92.236,3.6,7.25,West,319.13,1,Restrictive,No Shield Law,-3.274249225,-0.052747762,0.0626,Total Ban,Total Ban
ID,2023_03,0,4.91,"389,151",8,0%,0,0,0,2970,28,6.29%,0.67,260,0.1,1,1,92.236,3.5,7.25,West,320.715,1,Restrictive,No Shield Law,-3.314781832,-0.052574516,0.0629,Total Ban,Total Ban
ID,2023_04,0,4.56,"389,151",9,0%,0,0,0,2970,28,6.32%,0.63,246,0.09,1,1,92.236,2.9,7.25,West,322.187,1,Restrictive,No Shield Law,-3.3717118,-0.052392233,0.0632,Total Ban,Total Ban
ID,2023_05,0,4.75,"389,151",10,0%,0,0,0,2970,28,6.36%,0.79,308,0.07,1,1,92.236,3,7.25,West,323.525,1,Restrictive,No Shield Law,-3.434369609,-0.052099235,0.0636,Total Ban,Total Ban
ID,2023_06,0,5,"389,151",11,0%,0,0,0,2970,28,6.38%,0.81,314,0.07,1,1,92.236,3,7.25,West,324.448,1,Restrictive,No Shield Law,-3.463796484,-0.051973048,0.0638,Total Ban,Total Ban
ID,2023_07,0.08,5.03,"389,151",12,100%,0,0,0,2970,28,6.36%,0.71,277,0.07,1,1,92.236,3.2,7.25,West,324.865,1,Restrictive,No Shield Law,-3.477091183,-0.052206396,0.0636,Total Ban,Total Ban
ID,2023_08,0.08,5.04,"389,151",13,100%,0,0,0,2970,28,6.32%,0.87,339,0.06,1,1,92.236,3.2,7.25,West,326.234,1,Restrictive,No Shield Law,-3.530737327,-0.052715876,0.0632,Total Ban,Total Ban
ID,2023_09,0.1,4.88,"389,151",14,100%,0,0,0,2970,28,6.32%,0.87,338,0.05,1,1,92.236,3,7.25,West,327.491,1,Restrictive,No Shield Law,-3.580812714,-0.0528164,0.0632,Total Ban,Total Ban
ID,2023_10,0.15,4.86,"389,151",15,100%,0,0,0,2970,28,6.37%,0.00,0,0.05,1,1,92.236,3,7.25,West,327.708,1,Restrictive,No Shield Law,-3.587731058,-0.052333754,0.0637,Total Ban,Total Ban
ID,2023_11,0.13,4.78,"389,151",16,100%,0,0,0,2970,28,6.42%,0.00,0,0.04,1,1,92.236,3.2,7.25,West,326.299,1,Restrictive,No Shield Law,-3.552809643,-0.051721074,0.0642,Total Ban,Total Ban
ID,2023_12,0.13,4.8,"389,151",17,100%,0,0,0,2970,28,6.49%,0.00,0,0.05,1,1,92.236,3.3,7.25,West,325.932,1,Restrictive,No Shield Law,-3.531109033,-0.050991725,0.0649,Total Ban,Total Ban
ID,2024_01,0.18,4.52,397415,18,100%,0,0,0,3461,26,6.49%,0.62,247,0.06,1,1,95.494,4,7.25,West,328.053,1,Restrictive,No Shield Law,-4.828633475,-0.051744411,0.0649,Total Ban,Total Ban
ID,2024_02,0.13,4.36,397415,19,100%,0,0,0,3461,26,6.56%,0.51,202,0.07,1,1,95.494,4.2,7.25,West,329.339,1,Restrictive,No Shield Law,-4.859633433,-0.051147254,0.0656,Total Ban,Total Ban
ID,2024_03,0.1,4.75,397415,20,100%,0,0,0,3461,26,6.62%,0.58,231,0.06,1,1,95.494,4,7.25,West,332.202,1,Restrictive,No Shield Law,-4.960910944,-0.050776212,0.0662,Total Ban,Total Ban
ID,2024_04,0.15,4.9,397415,21,100%,0,0,0,3461,26,6.68%,0.50,200,0.05,1,1,95.494,3.4,7.25,West,334.05,1,Restrictive,No Shield Law,-5.029828457,-0.050323998,0.0668,Total Ban,Total Ban
ID,2024_05,0.15,5.32,397415,22,100%,0,0,0,3461,26,6.64%,0.55,218,0.05,1,1,95.494,3.3,7.25,West,334.292,1,Restrictive,No Shield Law,-5.037543846,-0.050743351,0.0664,Total Ban,Total Ban
ID,2024_06,0.13,4.99,397415,23,100%,0,0,0,3461,26,6.64%,0.71,284,0.04,1,1,95.494,3.6,7.25,West,333.662,1,Restrictive,No Shield Law,-5.02745833,-0.050692969,0.0664,Total Ban,Total Ban
ID,2024_07,0.2,5.3,397415,24,100%,0,0,0,3461,26,6.64%,0.61,242,0.07,1,1,95.494,3.8,7.25,West,333.174,1,Restrictive,No Shield Law,-4.981900025,-0.050653943,0.0664,Total Ban,Total Ban
ID,2024_08,0.15,5.21,397415,25,100%,0,0,0,3461,26,6.61%,0.67,268,0.09,1,1,95.494,3.6,7.25,West,333.442,1,Restrictive,No Shield Law,-4.97044434,-0.050975376,0.0661,Total Ban,Total Ban
ID,2024_09,0.18,5.09,397415,26,100%,0,0,0,3461,26,6.60%,0.78,311,0.1,1,1,95.494,3.3,7.25,West,334.265,1,Restrictive,No Shield Law,-4.986683038,-0.051141192,0.066,Total Ban,Total Ban
ID,2024_10,0.15,4.83,397415,27,100%,0,0,0,3461,26,6.63%,0.84,333,0.11,1,1,95.494,3.4,7.25,West,334.558,1,Restrictive,No Shield Law,-4.986024397,-0.050864623,0.0663,Total Ban,Total Ban
ID,2024_11,0.18,4.54,397415,28,100%,0,0,0,3461,26,6.66%,0.90,359,0.12,1,1,95.494,3.7,7.25,West,334.218,1,Restrictive,No Shield Law,-4.965184595,-0.050537433,0.0666,Total Ban,Total Ban
ID,2024_12,0.2,4.77,397415,29,100%,0,0,0,3461,26,6.71%,0.76,301,0.12,1,1,95.494,3.7,7.25,West,334.084,1,Restrictive,No Shield Law,-4.960912437,-0.050026717,0.0671,Total Ban,Total Ban
IL,2022_04,2.22,4.11,2476197,-3,5%,0,0,24,2851,46,15.89%,1.61,3996,1.05,1,0,101.205,4.4,12,Midwest,268.639,0,Non-Restrictive,No Shield Law,-4.117855967,0.045984922,0.1589,Permissive,Permissive
IL,2022_05,2.2,4.34,2476197,-2,7%,0,0,24,2851,46,15.89%,1.90,4710,1.03,1,0,101.205,4.4,12,Midwest,272.673,0,Non-Restrictive,No Shield Law,-4.266467032,0.045662319,0.1589,Permissive,Permissive
IL,2022_06,2.45,4.45,2476197,-1,8%,0,0,24,2851,46,15.95%,2.21,5461,0.99,1,0,101.205,5,12,Midwest,277.072,0,Non-Restrictive,No Shield Law,-4.446714943,0.045910526,0.1595,Permissive,Permissive
IL,2022_07,2.69,4.57,2476197,0,7%,0,0,24,2851,46,15.96%,1.99,4933,1.01,1,0,101.205,4.8,13.35,Midwest,276.525,0,Non-Restrictive,No Shield Law,-4.409275614,0.04605427,0.1596,Permissive,Permissive
IL,2022_08,2.82,4.73,2476197,1,6%,0,0,24,2851,46,15.98%,2.39,5922,1,1,0,101.205,4.9,13.35,Midwest,275.875,0,Non-Restrictive,No Shield Law,-4.398552463,0.046306252,0.1598,Permissive,Permissive
IL,2022_09,2.6,4.37,2476197,2,7%,0,0,24,2851,46,16.01%,2.26,5600,1.02,1,0,101.205,4.4,13.35,Midwest,276.549,0,Non-Restrictive,No Shield Law,-4.400040777,0.046552351,0.1601,Permissive,Permissive
IL,2022_10,2.59,4.33,2476197,3,7%,0,0,24,2851,46,16.12%,2.19,5413,1.06,1,0,101.205,4.3,13.35,Midwest,276.908,0,Non-Restrictive,No Shield Law,-4.371486332,0.047623641,0.1612,Permissive,Permissive
IL,2022_11,2.47,4.35,2476197,4,8%,0,0,24,2851,46,16.15%,2.10,5196,1.04,1,0,101.205,4.2,13.35,Midwest,276.436,0,Non-Restrictive,No Shield Law,-4.376438136,0.047961388,0.1615,Permissive,Permissive
IL,2022_12,2.81,4.31,2476197,5,8%,1,0,24,2851,46,16.28%,2.23,5519,1.07,1,0,101.205,4,13.35,Midwest,275.182,0,Non-Restrictive,Shield Law State,-4.306458395,0.049361671,0.1628,Permissive,Permissive
IL,2023_01,3.13,4.07,"2,476,419",6,8%,1,0,24,2959,46,16.20%,2.24,5556,1.06,1,0,98.752,4.7,13.7,Midwest,277.332,0,Non-Restrictive,Shield Law State,-3.451461366,0.048828735,0.162,Permissive,Permissive
IL,2023_02,2.91,3.75,"2,476,419",7,6%,1,0,24,2959,46,16.30%,2.13,5263,1.04,1,0,98.752,4.7,13.7,Midwest,278.672,0,Non-Restrictive,Shield Law State,-3.514182939,0.049721573,0.163,Permissive,Permissive
IL,2023_03,3.37,4.3,"2,476,419",8,6%,1,0,24,2959,46,16.22%,2.05,5088,1.01,1,0,98.752,4.4,13.7,Midwest,280.33,0,Non-Restrictive,Shield Law State,-3.597042916,0.048788981,0.1622,Permissive,Permissive
IL,2023_04,3.04,3.94,"2,476,419",9,6%,1,0,24,2959,46,15.76%,1.76,4370,1,1,0,98.752,3.8,13.7,Midwest,281.927,0,Non-Restrictive,Shield Law State,-3.657958104,0.044061267,0.1576,Permissive,Permissive
IL,2023_05,3.13,4.24,"2,476,419",10,7%,1,0,24,2959,46,15.93%,2.07,5115,0.99,1,0,98.752,4,13.7,Midwest,282.656,0,Non-Restrictive,Shield Law State,-3.691199916,0.045702969,0.1593,Permissive,Permissive
IL,2023_06,3.16,4.35,"2,476,419",11,6%,1,0,24,2959,46,15.88%,2.17,5369,0.98,1,0,98.752,4.8,13.7,Midwest,283.741,0,Non-Restrictive,Shield Law State,-3.735791637,0.0451162,0.1588,Permissive,Permissive
IL,2023_07,3.05,4.4,"2,476,419",12,13%,1,0,24,2959,46,15.98%,2.05,5086,0.97,1,0,98.752,4.7,13.7,Midwest,284.64,0,Non-Restrictive,Shield Law State,-3.77445335,0.046044306,0.1598,Permissive,Permissive
IL,2023_08,3.32,4.46,"2,476,419",13,12%,1,0,24,2959,46,16.69%,2.47,6129,0.94,1,0,98.752,5.1,13.7,Midwest,285.122,0,Non-Restrictive,Shield Law State,-3.819820363,0.05310576,0.1669,Permissive,Permissive
IL,2023_09,2.99,4.29,"2,476,419",14,12%,1,0,24,2959,46,15.53%,2.18,5394,0.97,1,0,98.752,4.7,13.7,Midwest,285.276,0,Non-Restrictive,Shield Law State,-3.794730156,0.041493444,0.1553,Permissive,Permissive
IL,2023_10,3,4.3,"2,476,419",15,13%,1,0,24,2959,46,15.36%,2.07,5131,0.97,1,0,98.752,4.5,13.7,Midwest,284.981,0,Non-Restrictive,Shield Law State,-3.785325034,0.039817036,0.1536,Permissive,Permissive
IL,2023_11,3.05,4.19,"2,476,419",16,13%,1,0,24,2959,46,15.19%,1.93,4769,0.94,1,0,98.752,4.2,13.7,Midwest,284.539,0,Non-Restrictive,Shield Law State,-3.801233291,0.038152383,0.1519,Permissive,Permissive
IL,2023_12,3.11,4.12,"2,476,419",17,13%,1,0,24,2959,46,15.33%,1.73,4292,0.92,1,0,98.752,4.3,13.7,Midwest,283.908,0,Non-Restrictive,Shield Law State,-3.801115893,0.039602845,0.1533,Permissive,Permissive
IL,2024_01,3.16,4.04,2529339,18,12%,1,0,24,3441,46,15.14%,2.08,5254,0.87,1,0,99.958,5.2,14,Midwest,284.731,0,Non-Restrictive,Shield Law State,-4.336324286,0.037421197,0.1514,Permissive,Permissive
IL,2024_02,3.15,3.84,2529339,19,11%,1,0,24,3441,46,15.15%,2.10,5305,0.87,1,0,99.958,5.3,14,Midwest,286.346,0,Non-Restrictive,Shield Law State,-4.387813346,0.037392043,0.1515,Permissive,Permissive
IL,2024_03,3.25,4.06,2529339,20,11%,1,0,24,3441,46,15.49%,1.84,4644,0.91,1,0,99.958,5,14,Midwest,288.301,0,Non-Restrictive,Shield Law State,-4.410142209,0.0406357,0.1549,Permissive,Permissive
IL,2024_04,3.15,4.05,2529339,21,11%,1,0,24,3441,46,15.30%,1.95,4944,0.91,1,0,99.958,4.6,14,Midwest,289.718,0,Non-Restrictive,Shield Law State,-4.455318679,0.038622381,0.153,Permissive,Permissive
IL,2024_05,3.32,4.26,2529339,22,11%,1,0,24,3441,46,15.34%,2.02,5107,0.86,1,0,99.958,4.8,14,Midwest,290.355,0,Non-Restrictive,Shield Law State,-4.525627367,0.038971439,0.1534,Permissive,Permissive
IL,2024_06,3.16,4.15,2529339,23,11%,1,0,24,3441,46,15.32%,2.12,5356,0.89,1,0,99.958,5.7,14,Midwest,290.779,0,Non-Restrictive,Shield Law State,-4.509145238,0.038737532,0.1532,Permissive,Permissive
IL,2024_07,3.25,4.45,2529339,24,12%,1,0,24,3441,46,15.32%,2.13,5379,0.87,1,0,99.958,5.7,14,Midwest,292.256,0,Non-Restrictive,Shield Law State,-4.576234614,0.038619414,0.1532,Permissive,Permissive
IL,2024_08,3.3,4.41,2529339,25,12%,1,0,24,3441,46,15.09%,2.35,5944,0.89,1,0,99.958,5.3,14,Midwest,292.559,0,Non-Restrictive,Shield Law State,-4.565894791,0.036295183,0.1509,Permissive,Permissive
IL,2024_09,2.74,4.12,2529339,26,13%,1,0,24,3441,46,15.07%,2.22,5612,0.89,1,0,99.958,4.7,14,Midwest,292.547,0,Non-Restrictive,Shield Law State,-4.565512209,0.036096143,0.1507,Permissive,Permissive
IL,2024_10,2.98,4.32,2529339,27,12%,1,0,24,3441,46,15.22%,2.46,6213,0.88,1,0,99.958,4.7,14,Midwest,292.291,0,Non-Restrictive,Shield Law State,-4.567350476,0.037616615,0.1522,Permissive,Permissive
IL,2024_11,2.96,3.95,2529339,28,12%,1,0,24,3441,46,15.26%,1.94,4901,0.9,1,0,99.958,4.5,14,Midwest,292.022,0,Non-Restrictive,Shield Law State,-4.538774279,0.038038128,0.1526,Permissive,Permissive
IL,2024_12,2.95,4.06,2529339,29,12%,1,0,24,3441,46,15.14%,2.14,5421,0.89,1,0,99.958,4.3,14,Midwest,292.533,0,Non-Restrictive,Shield Law State,-4.565065865,0.036797262,0.1514,Permissive,Permissive
IN,2022_04,0.69,4.77,1333576,-3,0%,0,0,22,2651,36,9.14%,0.31,410,1,1,1,91.875,2.5,7.25,Midwest,268.639,0,Non-Restrictive,No Shield Law,-0.617120266,-0.019845335,0.0914,Total Ban,Total Ban
IN,2022_05,0.64,4.89,1333576,-2,0%,0,0,22,2651,36,9.08%,0.32,431,0.98,1,1,91.875,2.9,7.25,Midwest,272.673,0,Non-Restrictive,No Shield Law,-0.765731331,-0.020767938,0.0908,Total Ban,Total Ban
IN,2022_06,0.64,5.05,1333576,-1,0%,0,0,22,2651,36,9.02%,0.32,426,1.02,1,1,91.875,3.3,7.25,Midwest,277.072,0,Non-Restrictive,No Shield Law,-0.865979242,-0.021719731,0.0902,Total Ban,Total Ban
IN,2022_07,0.82,5.1,1333576,0,0%,0,0,22,2651,36,8.99%,0.30,394,0.99,1,1,91.875,3.5,7.25,Midwest,276.525,0,Non-Restrictive,No Shield Law,-0.878539913,-0.021975987,0.0899,Total Ban,Total Ban
IN,2022_08,0.79,5.51,1333576,1,0%,0,0,22,2651,36,8.98%,0.33,436,1.05,1,1,91.875,3.2,7.25,Midwest,275.875,0,Non-Restrictive,No Shield Law,-0.797816762,-0.022024006,0.0898,Total Ban,Total Ban
IN,2022_09,0.53,5.02,1333576,2,0%,0,0,22,2651,36,8.81%,0.34,447,1.02,1,1,91.875,2.6,7.25,Midwest,276.549,0,Non-Restrictive,No Shield Law,-0.849305076,-0.023777906,0.0881,Total Ban,Total Ban
IN,2022_10,0.36,5.06,1333576,3,0%,0,0,22,2651,36,8.77%,0.30,403,1.06,1,1,91.875,3,7.25,Midwest,276.908,0,Non-Restrictive,No Shield Law,-0.820750632,-0.024206616,0.0877,Total Ban,Total Ban
IN,2022_11,0.5,4.97,1333576,4,0%,0,0,22,2651,36,8.73%,0.30,405,1.08,1,1,91.875,3.1,7.25,Midwest,276.436,0,Non-Restrictive,No Shield Law,-0.785702436,-0.024568869,0.0873,Total Ban,Total Ban
IN,2022_12,0.41,5.12,1333576,5,0%,0,0,22,2651,36,8.78%,0.28,378,1.16,1,1,91.875,2.7,7.25,Midwest,275.182,0,Non-Restrictive,No Shield Law,-0.665722695,-0.023968586,0.0878,Total Ban,Total Ban
IN,2023_01,0.38,4.93,"1,341,793",6,0%,0,0,22,2738,42,8.64%,0.32,423,1.28,1,1,92.097,3.7,7.25,Midwest,277.332,0,Non-Restrictive,No Shield Law,-0.698755462,-0.025580254,0.0864,Total Ban,Total Ban
IN,2023_02,0.51,4.52,"1,341,793",7,0%,0,0,22,2738,42,8.64%,0.31,415,1.14,1,1,92.097,3.8,7.25,Midwest,278.672,0,Non-Restrictive,No Shield Law,-0.881477035,-0.025687415,0.0864,Total Ban,Total Ban
IN,2023_03,0.54,5.01,"1,341,793",8,0%,0,0,22,2738,42,8.74%,0.28,379,1.15,1,1,92.097,3.7,7.25,Midwest,280.33,0,Non-Restrictive,No Shield Law,-0.924337012,-0.024820007,0.0874,Total Ban,Total Ban
IN,2023_04,0.45,4.56,"1,341,793",9,0%,0,0,22,2738,42,8.63%,0.28,378,1.07,1,1,92.097,2.8,7.25,Midwest,281.927,0,Non-Restrictive,No Shield Law,-1.0552522,-0.026047721,0.0863,Total Ban,Total Ban
IN,2023_05,0.48,4.91,"1,341,793",10,0%,0,0,22,2738,42,8.63%,0.30,401,1.2,1,1,92.097,3.4,7.25,Midwest,282.656,0,Non-Restrictive,No Shield Law,-0.948494011,-0.02610602,0.0863,Total Ban,Total Ban
IN,2023_06,0.52,5,"1,341,793",11,0%,0,0,22,2738,42,8.70%,0.28,377,1.23,1,1,92.097,3.6,7.25,Midwest,283.741,0,Non-Restrictive,No Shield Law,-0.953085733,-0.025492788,0.087,Total Ban,Total Ban
IN,2023_07,0.66,5.13,"1,341,793",12,18%,0,0,22,2738,42,8.71%,0.30,396,1.23,1,1,92.097,3.7,7.25,Midwest,284.64,0,Non-Restrictive,No Shield Law,-0.981747445,-0.025464682,0.0871,Total Ban,Total Ban
IN,2023_08,0.13,5.26,"1,341,793",13,89%,0,0,0,2738,42,8.80%,0.38,512,1.34,1,1,92.097,3.6,7.25,Midwest,285.122,1,Non-Restrictive,No Shield Law,-0.887114459,-0.024603229,0.088,Total Ban,Total Ban
IN,2023_09,0.13,4.91,"1,341,793",14,88%,0,0,0,2738,42,8.80%,0.32,433,1.55,1,1,92.097,3.2,7.25,Midwest,285.276,1,Non-Restrictive,No Shield Law,-0.682024252,-0.024615544,0.088,Total Ban,Total Ban
IN,2023_10,0.16,4.97,"1,341,793",15,95%,0,0,0,2738,42,8.91%,0.04,54,1.41,1,1,92.097,3.3,7.25,Midwest,284.981,1,Non-Restrictive,No Shield Law,-0.812619129,-0.023491953,0.0891,Total Ban,Total Ban
IN,2023_11,0.16,4.82,"1,341,793",16,91%,0,0,0,2738,42,8.92%,0.03,41,1.63,1,1,92.097,3.4,7.25,Midwest,284.539,1,Non-Restrictive,No Shield Law,-0.578527386,-0.023356605,0.0892,Total Ban,Total Ban
IN,2023_12,0.18,4.87,"1,341,793",17,92%,0,0,0,2738,42,8.99%,0.04,55,1.77,1,1,92.097,3.2,7.25,Midwest,283.908,1,Non-Restrictive,No Shield Law,-0.418409989,-0.022606144,0.0899,Total Ban,Total Ban
IN,2024_01,0.21,4.72,1357920,18,93%,0,0,0,2989,48,8.86%,0.27,373,1.58,1,1,93.329,4.1,7.25,Midwest,284.731,1,Non-Restrictive,No Shield Law,-1.103513251,-0.024192445,0.0886,Total Ban,Total Ban
IN,2024_02,0.18,4.67,1357920,19,92%,0,0,0,2989,48,8.86%,0.29,399,1.64,1,1,93.329,4.4,7.25,Midwest,286.346,1,Non-Restrictive,No Shield Law,-1.095002311,-0.024321598,0.0886,Total Ban,Total Ban
IN,2024_03,0.21,4.98,1357920,20,93%,0,0,0,2989,48,8.81%,0.30,403,1.55,1,1,93.329,4.3,7.25,Midwest,288.301,1,Non-Restrictive,No Shield Law,-1.247331174,-0.024977941,0.0881,Total Ban,Total Ban
IN,2024_04,0.18,4.83,1357920,21,96%,0,0,0,2989,48,8.67%,0.29,394,1.44,1,1,93.329,3.6,7.25,Midwest,289.718,1,Non-Restrictive,No Shield Law,-1.402507643,-0.026491261,0.0867,Total Ban,Total Ban
IN,2024_05,0.18,4.96,1357920,22,96%,0,0,0,2989,48,8.68%,0.31,427,1.44,1,1,93.329,4,7.25,Midwest,290.355,1,Non-Restrictive,No Shield Law,-1.422816332,-0.026442202,0.0868,Total Ban,Total Ban
IN,2024_06,0.17,4.85,1357920,23,96%,0,0,0,2989,48,8.72%,0.27,372,1.5,1,1,93.329,4.4,7.25,Midwest,290.779,1,Non-Restrictive,No Shield Law,-1.376334203,-0.02607611,0.0872,Total Ban,Total Ban
IN,2024_07,0.21,5.19,1357920,24,97%,0,0,0,2989,48,8.75%,0.30,402,1.6,1,1,93.329,4.9,7.25,Midwest,292.256,1,Non-Restrictive,No Shield Law,-1.323423579,-0.025894227,0.0875,Total Ban,Total Ban
IN,2024_08,0.21,5.32,1357920,25,96%,0,0,0,2989,48,8.87%,0.34,464,1.72,1,1,93.329,4.4,7.25,Midwest,292.559,1,Non-Restrictive,No Shield Law,-1.213083755,-0.024718458,0.0887,Total Ban,Total Ban
IN,2024_09,0.2,5.03,1357920,26,96%,0,0,0,2989,48,8.83%,0.32,436,1.84,1,1,93.329,4,7.25,Midwest,292.547,1,Non-Restrictive,No Shield Law,-1.092701174,-0.025117499,0.0883,Total Ban,Total Ban
